customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,dataset
410,25-06-2023,YYC-NW,5,0.47,213.53,bookstore_customers
411,20-06-2019,YYC-NW,2,0.52,50.44,bookstore_customers
412,23-06-2023,YYC-NW,22,0.13,126.5,bookstore_customers
413,03-12-2024,YYC-SE,5,0.17,19.73,bookstore_customers
414,09-06-2019,YYC-NW,13,0.36,345.07,bookstore_customers
415,10-07-2024,YYC-SE,6,0.18,44.82,bookstore_customers
416,25-09-2020,YYC-DT,12,0.67,19.99,bookstore_customers
417,17-06-2023,YYC-NW,9,0.41,56.18,bookstore_customers
418,07-02-2020,YYC-SE,10,0.28,70.71,bookstore_customers
419,08-08-2022,YYC-NW,13,0.36,146.65,bookstore_customers
420,09-04-2023,YYC-NW,12,0.1,307.73,bookstore_customers
421,04-05-2023,YYC-DT,14,0.4,61.13,bookstore_customers
422,04-03-2024,YYC-NW,13,0.44,385.29,bookstore_customers
423,10-03-2021,YYC-DT,4,0.09,141.23,bookstore_customers
424,01-10-2021,YYC-DT,15,0.21,309.12,bookstore_customers
425,28-10-2023,YYC-NW,0,0.27,352.77,bookstore_customers
426,10-07-2020,YYC-SE,0,0.3,243.97,bookstore_customers
427,16-08-2022,YYC-DT,7,0.48,100.78,bookstore_customers
428,19-02-2019,YYC-SE,0,0.6,111.35,bookstore_customers
429,22-02-2021,YYC-DT,8,0.06,133.37,bookstore_customers
430,30-11-2020,YYC-DT,8,0.25,190.94,bookstore_customers
431,10-09-2021,YYC-DT,9,0.16,173.6,bookstore_customers
432,13-02-2022,YYC-NW,5,0.16,29.2,bookstore_customers
433,19-06-2020,YYC-DT,1,0.3,164.96,bookstore_customers
434,06-06-2022,YYC-DT,1,0.19,78.73,bookstore_customers
435,12-12-2019,YYC-SE,7,0.47,253.54,bookstore_customers
436,23-06-2020,YYC-DT,7,0.3,170.47,bookstore_customers
437,11-09-2019,YYC-DT,12,0.13,219.14,bookstore_customers
438,12-07-2024,YYC-SE,6,0.32,61.47,bookstore_customers
439,11-02-2024,YYC-NW,8,0.09,97.26,bookstore_customers
440,13-09-2021,YYC-SE,11,0.27,173.81,bookstore_customers
441,29-03-2021,YYC-DT,8,0.09,167.79,bookstore_customers
442,11-09-2020,YYC-SE,6,0.45,181.9,bookstore_customers
443,21-12-2021,YYC-SE,12,0.2,366.6,bookstore_customers
444,14-11-2023,YYC-SE,8,0.4,197.85,bookstore_customers
445,29-06-2022,YYC-SE,9,0.16,224.03,bookstore_customers
446,23-08-2024,YYC-SE,0,0.24,74.12,bookstore_customers
447,30-12-2023,YYC-NW,11,0.08,92.91,bookstore_customers
448,26-07-2024,YYC-DT,4,0.12,45.44,bookstore_customers
449,08-02-2023,YYC-DT,11,0.22,43.14,bookstore_customers
450,03-10-2021,YYC-NW,0,0.45,184.29,bookstore_customers
451,09-02-2020,YYC-NW,10,0.11,152.48,bookstore_customers
452,01-05-2021,YYC-SE,5,0.43,417.09,bookstore_customers
453,23-10-2024,YYC-DT,8,0.21,304.52,bookstore_customers
454,21-01-2022,YYC-NW,12,0.08,225.92,bookstore_customers
455,24-09-2019,YYC-SE,13,0.42,224.92,bookstore_customers
456,02-02-2020,YYC-NW,7,0.29,218.09,bookstore_customers
457,15-02-2020,YYC-NW,2,0.43,156.2,bookstore_customers
458,21-07-2022,YYC-SE,2,0.23,462.18,bookstore_customers
459,28-03-2019,YYC-DT,0,0.15,481.38,bookstore_customers
460,12-11-2019,YYC-DT,10,0.45,117.72,bookstore_customers
461,17-09-2020,YYC-SE,4,0.28,62.74,bookstore_customers
462,26-05-2022,YYC-DT,5,0.16,162.01,bookstore_customers
463,10-10-2020,YYC-NW,12,0.15,75.8,bookstore_customers
464,25-01-2019,YYC-DT,1,0.16,173.24,bookstore_customers
465,26-08-2022,YYC-SE,3,0.2,127.13,bookstore_customers
466,29-09-2024,YYC-SE,4,0.63,184.77,bookstore_customers
467,02-05-2019,YYC-DT,5,0.27,245.41,bookstore_customers
468,06-01-2022,YYC-DT,10,0.12,254.47,bookstore_customers
469,16-08-2024,YYC-DT,15,0.14,345.7,bookstore_customers
470,22-03-2020,YYC-SE,3,0.09,404.29,bookstore_customers
471,31-01-2020,YYC-SE,9,0.23,48.53,bookstore_customers
472,07-06-2020,YYC-SE,10,0.09,69.62,bookstore_customers
473,12-09-2019,YYC-DT,9,0.56,409.46,bookstore_customers
474,30-10-2024,YYC-NW,6,0.06,262.86,bookstore_customers
475,22-02-2019,YYC-SE,11,0.1,213.07,bookstore_customers
476,03-10-2022,YYC-NW,6,0.24,74.16,bookstore_customers
477,13-02-2021,YYC-DT,15,0.26,232.61,bookstore_customers
478,10-02-2020,YYC-DT,9,0.1,191.03,bookstore_customers
479,06-01-2021,YYC-DT,13,0.18,113.96,bookstore_customers
480,13-11-2019,YYC-NW,4,0.51,86.45,bookstore_customers
481,01-06-2019,YYC-DT,1,0.36,88.83,bookstore_customers
482,01-06-2022,YYC-DT,6,0.1,382.25,bookstore_customers
483,11-07-2023,YYC-SE,5,0.08,106.7,bookstore_customers
484,22-03-2020,YYC-DT,6,0.05,107.11,bookstore_customers
485,18-07-2024,YYC-DT,0,0.04,303.38,bookstore_customers
486,26-07-2020,YYC-DT,5,0.29,367.28,bookstore_customers
487,27-08-2024,YYC-NW,8,0.09,210.92,bookstore_customers
488,19-10-2020,YYC-NW,1,0.32,116.45,bookstore_customers
489,14-11-2020,YYC-SE,2,0.05,121.5,bookstore_customers
490,09-12-2023,YYC-SE,13,0.35,123.61,bookstore_customers
491,02-10-2023,YYC-NW,9,0.17,354.32,bookstore_customers
492,10-10-2021,YYC-DT,6,0.08,503.19,bookstore_customers
493,06-12-2022,YYC-NW,6,0.22,70.14,bookstore_customers
494,09-01-2023,YYC-DT,6,0.32,179.99,bookstore_customers
495,14-05-2020,YYC-DT,7,0.26,200.61,bookstore_customers
496,27-11-2023,YYC-NW,4,0.43,41,bookstore_customers
497,03-05-2020,YYC-NW,11,0.19,138.13,bookstore_customers
498,25-06-2024,YYC-NW,0,0.26,72.1,bookstore_customers
499,27-06-2024,YYC-DT,17,0.26,48.1,bookstore_customers
500,27-10-2020,YYC-NW,7,0.22,174.1,bookstore_customers
501,10-11-2023,YYC-DT,10,0.2,67.84,bookstore_customers
502,23-09-2023,YYC-NW,8,0.24,101.42,bookstore_customers
503,05-06-2020,YYC-NW,13,0.01,126.28,bookstore_customers
504,28-03-2023,YYC-SE,4,0.22,64.64,bookstore_customers
505,01-07-2019,YYC-DT,0,0.4,137.38,bookstore_customers
506,02-04-2024,YYC-DT,13,0.07,304.99,bookstore_customers
507,06-05-2023,YYC-SE,7,0.16,20.52,bookstore_customers
508,01-11-2023,YYC-DT,2,0.33,216.67,bookstore_customers
509,13-06-2022,YYC-DT,13,0.48,229.39,bookstore_customers
510,05-09-2019,YYC-DT,5,0.22,102.26,bookstore_customers
511,02-09-2024,YYC-SE,3,0.51,200.33,bookstore_customers
512,17-02-2023,YYC-DT,2,0.18,135.59,bookstore_customers
513,21-11-2020,YYC-NW,11,0.05,257.07,bookstore_customers
514,03-08-2024,YYC-DT,9,0.13,110.77,bookstore_customers
515,11-08-2021,YYC-DT,15,0.17,146.05,bookstore_customers
516,01-05-2020,YYC-SE,9,0.12,59.68,bookstore_customers
517,28-01-2023,YYC-NW,4,0.25,83.3,bookstore_customers
518,30-10-2024,YYC-SE,6,0.17,130.05,bookstore_customers
519,05-08-2020,YYC-DT,7,0.57,25.24,bookstore_customers
520,13-01-2022,YYC-DT,3,0.16,178.61,bookstore_customers
521,19-11-2019,YYC-DT,1,0.49,223.22,bookstore_customers
522,26-09-2022,YYC-SE,1,0.28,268.46,bookstore_customers
523,26-10-2024,YYC-SE,0,0.44,83.64,bookstore_customers
524,10-04-2021,YYC-NW,21,0.15,133.19,bookstore_customers
525,05-10-2019,YYC-NW,5,0.11,438.75,bookstore_customers
526,20-01-2024,YYC-DT,4,0.6,58.8,bookstore_customers
527,28-03-2019,YYC-NW,14,0.31,84.19,bookstore_customers
528,30-09-2021,YYC-SE,9,0.19,199.06,bookstore_customers
529,01-08-2024,YYC-SE,10,0.08,141.59,bookstore_customers
530,02-11-2021,YYC-SE,8,0.16,70.67,bookstore_customers
531,28-04-2024,YYC-DT,8,0.21,322.96,bookstore_customers
532,06-02-2021,YYC-DT,5,0.04,136.93,bookstore_customers
533,30-12-2023,YYC-NW,8,0.63,40.82,bookstore_customers
534,03-04-2020,YYC-DT,13,0.24,145.83,bookstore_customers
535,12-12-2020,YYC-SE,1,0.14,128.55,bookstore_customers
536,17-06-2021,YYC-NW,1,0.23,170.92,bookstore_customers
537,06-10-2020,YYC-SE,4,0.73,36.25,bookstore_customers
538,29-07-2022,YYC-DT,16,0.44,336.41,bookstore_customers
539,21-09-2022,YYC-DT,0,0.11,205.96,bookstore_customers
540,13-05-2019,YYC-DT,0,0.13,146.85,bookstore_customers
541,21-01-2021,YYC-DT,0,0.01,38.87,bookstore_customers
542,22-12-2020,YYC-NW,6,0.13,100.28,bookstore_customers
543,19-12-2020,YYC-SE,1,0.27,103.27,bookstore_customers
544,06-07-2020,YYC-DT,4,0.15,134.49,bookstore_customers
545,10-10-2019,YYC-SE,14,0.57,58.43,bookstore_customers
546,11-02-2024,YYC-DT,8,0.25,97,bookstore_customers
547,23-04-2021,YYC-SE,5,0.63,377.61,bookstore_customers
548,15-12-2022,YYC-SE,14,0.35,78.35,bookstore_customers
549,25-09-2020,YYC-NW,5,0.24,161.59,bookstore_customers
550,05-01-2020,YYC-SE,5,0.04,138.08,bookstore_customers
551,30-06-2022,YYC-DT,4,0.41,63.9,bookstore_customers
552,11-05-2020,YYC-DT,0,0.17,146.88,bookstore_customers
553,06-08-2019,YYC-SE,25,0.55,51.01,bookstore_customers
554,14-07-2022,YYC-NW,1,0.25,55.63,bookstore_customers
555,14-02-2020,YYC-DT,2,0.46,63.02,bookstore_customers
556,04-12-2024,YYC-DT,8,0.52,280.68,bookstore_customers
557,21-12-2023,YYC-NW,2,0.03,150.43,bookstore_customers
558,28-10-2023,YYC-DT,16,0.07,250.45,bookstore_customers
559,04-03-2019,YYC-DT,21,0.41,288.05,bookstore_customers
560,25-11-2019,YYC-SE,0,0.49,63.62,bookstore_customers
561,18-05-2024,YYC-SE,1,0.35,69.98,bookstore_customers
562,24-07-2019,YYC-SE,0,0.09,288.7,bookstore_customers
563,18-05-2019,YYC-DT,1,0.72,56.62,bookstore_customers
564,25-03-2020,YYC-SE,0,0.02,341.58,bookstore_customers
565,02-03-2020,YYC-DT,10,0.13,272.26,bookstore_customers
566,16-01-2022,YYC-DT,9,0.14,77.17,bookstore_customers
567,13-04-2021,YYC-DT,4,0.1,125.86,bookstore_customers
568,01-05-2024,YYC-NW,7,0.29,193.99,bookstore_customers
569,08-03-2023,YYC-DT,6,0.07,127.25,bookstore_customers
570,18-09-2019,YYC-SE,3,0.22,110.17,bookstore_customers
571,05-03-2020,YYC-DT,7,0.06,95.71,bookstore_customers
572,02-09-2021,YYC-DT,9,0.14,117.41,bookstore_customers
573,09-11-2022,YYC-NW,7,0.4,172.92,bookstore_customers
574,07-07-2020,YYC-DT,8,0.36,86.94,bookstore_customers
575,13-12-2020,YYC-NW,4,0.08,239.76,bookstore_customers
576,13-05-2019,YYC-DT,15,0.03,210.09,bookstore_customers
577,29-03-2022,YYC-DT,9,0.2,42.15,bookstore_customers
578,14-02-2024,YYC-SE,7,0.5,78.1,bookstore_customers
579,07-06-2021,YYC-NW,7,0.49,124.09,bookstore_customers
580,08-10-2020,YYC-DT,10,0.14,113.8,bookstore_customers
581,24-01-2024,YYC-SE,8,0.49,198.39,bookstore_customers
582,22-12-2024,YYC-DT,18,0.31,151.79,bookstore_customers
583,03-05-2023,YYC-DT,4,0.66,61.06,bookstore_customers
584,10-08-2024,YYC-NW,15,0.11,28.3,bookstore_customers
585,01-09-2021,YYC-NW,9,0.21,54.95,bookstore_customers
586,30-06-2024,YYC-SE,3,0.11,138.68,bookstore_customers
587,23-06-2022,YYC-DT,0,0.22,146.79,bookstore_customers
588,01-04-2019,YYC-NW,4,0.78,295.69,bookstore_customers
589,06-05-2024,YYC-NW,6,0.65,90.94,bookstore_customers
590,14-09-2024,YYC-DT,6,0.4,231.05,bookstore_customers
591,12-06-2022,YYC-DT,6,0.56,152.31,bookstore_customers
592,22-08-2020,YYC-NW,0,0.45,320.06,bookstore_customers
593,20-10-2023,YYC-DT,0,0.27,131.22,bookstore_customers
594,09-08-2022,YYC-NW,11,0.16,532.5,bookstore_customers
595,11-06-2019,YYC-NW,3,0.11,143.37,bookstore_customers
596,25-04-2022,YYC-NW,5,0.24,90.78,bookstore_customers
597,07-03-2024,YYC-NW,3,0.24,132.54,bookstore_customers
598,22-04-2019,YYC-NW,14,0.39,47.38,bookstore_customers
599,25-07-2021,YYC-DT,12,0.16,142.83,bookstore_customers
600,08-01-2023,YYC-SE,0,0.38,55.76,bookstore_customers
601,24-07-2020,YYC-DT,3,0.3,136.16,bookstore_customers
602,19-05-2020,YYC-DT,8,0.24,196.6,bookstore_customers
603,07-09-2022,YYC-SE,3,0.09,64.31,bookstore_customers
604,05-12-2023,YYC-SE,3,0.57,241.23,bookstore_customers
605,22-04-2022,YYC-DT,5,0.29,44.31,bookstore_customers
606,03-08-2024,YYC-SE,9,0.6,381.8,bookstore_customers
607,28-07-2024,YYC-NW,4,0.41,161.04,bookstore_customers
608,28-03-2019,YYC-DT,13,0.08,412.3,bookstore_customers
609,24-08-2019,YYC-DT,5,0.14,132.95,bookstore_customers
610,07-09-2019,YYC-SE,0,0.39,145.46,bookstore_customers
611,26-09-2023,YYC-DT,3,0.39,91.02,bookstore_customers
612,04-03-2023,YYC-DT,11,0.19,197.52,bookstore_customers
613,15-11-2024,YYC-SE,10,0.43,38.69,bookstore_customers
614,13-12-2022,YYC-DT,3,0.25,91.91,bookstore_customers
615,21-08-2020,YYC-DT,0,0.5,180.5,bookstore_customers
616,14-10-2022,YYC-SE,0,0.37,281.22,bookstore_customers
617,19-06-2019,YYC-NW,4,0.35,173.6,bookstore_customers
618,19-04-2023,YYC-NW,11,0.16,159.9,bookstore_customers
619,31-10-2020,YYC-NW,6,0.05,164.08,bookstore_customers
620,25-12-2019,YYC-DT,4,0.14,72.9,bookstore_customers
621,15-07-2019,YYC-DT,11,0.27,183.21,bookstore_customers
622,16-01-2022,YYC-DT,10,0.08,108.67,bookstore_customers
623,12-02-2024,YYC-NW,11,0.08,251.93,bookstore_customers
624,03-12-2022,YYC-NW,7,0.18,268.27,bookstore_customers
625,21-04-2024,YYC-DT,7,0.17,557.32,bookstore_customers
626,11-03-2021,YYC-DT,11,0.49,34.95,bookstore_customers
627,30-01-2024,YYC-DT,7,0.53,51.04,bookstore_customers
628,08-02-2023,YYC-NW,11,0.15,156.4,bookstore_customers
629,08-07-2024,YYC-NW,1,0.19,241.26,bookstore_customers
630,04-01-2023,YYC-DT,12,0.23,23.92,bookstore_customers
631,01-05-2019,YYC-SE,7,0.12,84.61,bookstore_customers
632,03-02-2021,YYC-DT,8,0.35,419.17,bookstore_customers
633,27-11-2021,YYC-NW,12,0.62,296.38,bookstore_customers
634,15-11-2023,YYC-NW,12,0.12,377.66,bookstore_customers
635,08-02-2019,YYC-DT,4,0.32,60.62,bookstore_customers
636,11-12-2022,YYC-NW,5,0.41,98.37,bookstore_customers
637,16-05-2023,YYC-SE,7,0.36,271.71,bookstore_customers
638,27-04-2020,YYC-DT,2,0.23,66.09,bookstore_customers
639,17-06-2021,YYC-SE,3,0.14,67.17,bookstore_customers
640,01-11-2022,YYC-NW,10,0.21,106.42,bookstore_customers
641,14-01-2022,YYC-DT,18,0.35,171.54,bookstore_customers
642,25-11-2022,YYC-DT,17,0.18,360.12,bookstore_customers
643,25-02-2023,YYC-DT,11,0.55,314.63,bookstore_customers
644,14-10-2019,YYC-SE,15,0.04,142.68,bookstore_customers
645,12-06-2019,YYC-SE,2,0.16,94.1,bookstore_customers
646,29-04-2024,YYC-DT,9,0.28,110.35,bookstore_customers
647,17-06-2020,YYC-DT,9,0.34,41.19,bookstore_customers
648,07-01-2020,YYC-NW,7,0.13,201.23,bookstore_customers
649,13-03-2024,YYC-SE,0,0.54,157.61,bookstore_customers
650,17-09-2019,YYC-DT,0,0.31,120.53,bookstore_customers
651,17-09-2022,YYC-SE,6,0.18,187.16,bookstore_customers
652,17-01-2019,YYC-DT,0,0.18,59.99,bookstore_customers
653,22-05-2023,YYC-DT,4,0.06,297.54,bookstore_customers
654,09-07-2019,YYC-SE,5,0.21,108.69,bookstore_customers
655,19-03-2024,YYC-DT,0,0.25,238.03,bookstore_customers
656,19-09-2019,YYC-DT,10,0.16,214.84,bookstore_customers
657,18-09-2022,YYC-DT,9,0.15,127.46,bookstore_customers
658,27-12-2022,YYC-NW,10,0.27,177.74,bookstore_customers
659,21-01-2024,YYC-SE,15,0.27,127.98,bookstore_customers
660,10-08-2023,YYC-SE,13,0.52,200.19,bookstore_customers
661,17-11-2023,YYC-SE,17,0.28,291.4,bookstore_customers
662,10-04-2020,YYC-SE,4,0.4,113.45,bookstore_customers
663,22-02-2024,YYC-NW,6,0.43,8.75,bookstore_customers
664,09-04-2024,YYC-SE,7,0.25,116.01,bookstore_customers
665,22-08-2022,YYC-NW,9,0.16,117.11,bookstore_customers
666,21-11-2020,YYC-NW,4,0.63,7.09,bookstore_customers
667,07-07-2024,YYC-DT,8,0.38,89.32,bookstore_customers
668,15-11-2019,YYC-DT,11,0.4,62.86,bookstore_customers
669,23-07-2023,YYC-NW,10,0.04,233.69,bookstore_customers
670,20-06-2022,YYC-NW,0,0.22,29.64,bookstore_customers
671,25-11-2022,YYC-NW,15,0.44,217.78,bookstore_customers
672,03-10-2021,YYC-DT,13,0.13,156.52,bookstore_customers
673,03-08-2022,YYC-DT,10,0.25,180.92,bookstore_customers
674,06-11-2024,YYC-DT,4,0.13,176.95,bookstore_customers
675,24-05-2019,YYC-SE,13,0.34,247.97,bookstore_customers
676,02-04-2024,YYC-SE,14,0.59,109.68,bookstore_customers
677,20-11-2024,YYC-DT,9,0.25,277.13,bookstore_customers
678,11-11-2020,YYC-SE,7,0.36,111.86,bookstore_customers
679,13-11-2021,YYC-NW,4,0.19,91.74,bookstore_customers
680,19-03-2020,YYC-DT,0,0.3,144.77,bookstore_customers
681,16-02-2023,YYC-DT,2,0.39,110.35,bookstore_customers
682,29-10-2021,YYC-DT,13,0.32,193.02,bookstore_customers
683,14-06-2021,YYC-DT,8,0.48,361.73,bookstore_customers
684,07-02-2021,YYC-NW,10,0.2,215.67,bookstore_customers
685,22-02-2020,YYC-DT,5,0.17,163.68,bookstore_customers
686,08-07-2021,YYC-SE,10,0.47,107.18,bookstore_customers
687,24-01-2019,YYC-DT,13,0.23,279.91,bookstore_customers
688,02-06-2019,YYC-SE,3,0.37,104.54,bookstore_customers
689,28-02-2019,YYC-DT,12,0.54,102.55,bookstore_customers
690,08-11-2021,YYC-DT,7,0.49,51.11,bookstore_customers
691,04-08-2021,YYC-DT,9,0.4,255,bookstore_customers
692,29-01-2023,YYC-NW,3,0.24,98.54,bookstore_customers
693,16-06-2020,YYC-DT,7,0.42,28.2,bookstore_customers
694,29-10-2023,YYC-NW,10,0.24,157.06,bookstore_customers
695,27-10-2021,YYC-SE,12,0.23,43.82,bookstore_customers
696,14-11-2019,YYC-DT,5,0.48,279.79,bookstore_customers
697,18-02-2023,YYC-DT,2,0.51,120.58,bookstore_customers
698,09-08-2023,YYC-NW,6,0.26,58.86,bookstore_customers
699,10-11-2020,YYC-NW,5,0.58,67.59,bookstore_customers
700,17-03-2023,YYC-DT,6,0.74,201.07,bookstore_customers
701,12-06-2022,YYC-NW,9,0.5,196.35,bookstore_customers
702,06-07-2024,YYC-DT,14,0.21,192.36,bookstore_customers
703,10-04-2024,YYC-NW,11,0.4,446.42,bookstore_customers
704,05-09-2020,YYC-SE,9,0.19,155.22,bookstore_customers
705,25-09-2022,YYC-NW,15,0.32,68.49,bookstore_customers
706,14-11-2021,YYC-NW,9,0.45,295.53,bookstore_customers
707,23-01-2020,YYC-SE,5,0.13,440.39,bookstore_customers
708,17-03-2021,YYC-DT,8,0.7,21.04,bookstore_customers
709,07-07-2020,YYC-DT,8,0.34,254.37,bookstore_customers
710,13-04-2019,YYC-SE,2,0.35,366.59,bookstore_customers
711,05-12-2021,YYC-SE,11,0.16,85.77,bookstore_customers
712,29-11-2020,YYC-DT,1,0.25,265.29,bookstore_customers
713,13-01-2019,YYC-DT,6,0.08,51.83,bookstore_customers
714,05-11-2019,YYC-SE,0,0.43,82.1,bookstore_customers
715,26-10-2020,YYC-NW,8,0.49,228.99,bookstore_customers
716,11-05-2022,YYC-SE,6,0.13,189.13,bookstore_customers
717,04-08-2022,YYC-DT,1,0.28,36.22,bookstore_customers
718,05-10-2019,YYC-NW,7,0.53,213.38,bookstore_customers
719,17-07-2022,YYC-DT,13,0.05,205.84,bookstore_customers
720,27-06-2024,YYC-DT,3,0.16,28.1,bookstore_customers
721,30-07-2019,YYC-DT,0,0.21,74.7,bookstore_customers
722,15-05-2019,YYC-SE,16,0.14,95.86,bookstore_customers
723,22-02-2023,YYC-DT,15,0.37,70.25,bookstore_customers
724,04-08-2019,YYC-DT,5,0.59,42.77,bookstore_customers
725,03-08-2022,YYC-DT,6,0.43,9.08,bookstore_customers
726,16-12-2024,YYC-SE,9,0.25,496.73,bookstore_customers
727,03-10-2019,YYC-NW,11,0.29,9.84,bookstore_customers
728,19-11-2024,YYC-SE,4,0.07,179.29,bookstore_customers
729,09-08-2024,YYC-NW,6,0.09,60.38,bookstore_customers
730,09-11-2022,YYC-NW,6,0.06,101.33,bookstore_customers
731,12-10-2021,YYC-NW,4,0.3,78.27,bookstore_customers
732,18-04-2023,YYC-SE,9,0.12,124.91,bookstore_customers
733,06-07-2023,YYC-NW,13,0.46,155.68,bookstore_customers
734,20-05-2022,YYC-DT,1,0.11,251.12,bookstore_customers
735,12-08-2024,YYC-DT,0,0.26,13.62,bookstore_customers
736,12-01-2024,YYC-SE,9,0.21,92.24,bookstore_customers
737,15-12-2022,YYC-SE,11,0.31,244.37,bookstore_customers
738,08-08-2024,YYC-DT,9,0.41,275.07,bookstore_customers
739,15-10-2022,YYC-NW,7,0.36,320.22,bookstore_customers
740,13-05-2024,YYC-DT,11,0.31,96.06,bookstore_customers
741,18-02-2024,YYC-DT,4,0.39,222.64,bookstore_customers
742,26-10-2019,YYC-DT,3,0.07,201.5,bookstore_customers
743,09-03-2020,YYC-NW,0,0.16,97.89,bookstore_customers
744,13-04-2020,YYC-DT,5,0.19,80.82,bookstore_customers
745,31-12-2021,YYC-SE,5,0.35,116.06,bookstore_customers
746,17-09-2024,YYC-SE,5,0.25,437.05,bookstore_customers
747,19-02-2024,YYC-SE,12,0.65,109.26,bookstore_customers
748,17-10-2021,YYC-DT,11,0.35,280.81,bookstore_customers
749,10-11-2022,YYC-DT,14,0.06,131.03,bookstore_customers
750,06-01-2021,YYC-SE,3,0.4,33.2,bookstore_customers
751,01-11-2023,YYC-DT,7,0.33,61.79,bookstore_customers
752,30-12-2023,YYC-NW,14,0.24,168.31,bookstore_customers
753,25-05-2020,YYC-SE,8,0.12,88.9,bookstore_customers
754,27-06-2021,YYC-SE,10,0.15,25.97,bookstore_customers
755,19-09-2021,YYC-NW,0,0.15,313.27,bookstore_customers
756,12-05-2021,YYC-NW,0,0.41,327.29,bookstore_customers
757,23-04-2024,YYC-NW,7,0.08,27.12,bookstore_customers
758,11-11-2019,YYC-NW,16,0.15,76.91,bookstore_customers
759,10-08-2023,YYC-NW,8,0.35,45.81,bookstore_customers
760,21-08-2020,YYC-DT,12,0.15,36.54,bookstore_customers
761,26-11-2020,YYC-DT,3,0.25,89.42,bookstore_customers
762,08-11-2021,YYC-NW,10,0.22,58.95,bookstore_customers
763,12-04-2023,YYC-DT,6,0.24,62.1,bookstore_customers
764,14-12-2020,YYC-DT,14,0.28,113.39,bookstore_customers
765,29-05-2019,YYC-DT,1,0.03,70.38,bookstore_customers
766,28-02-2022,YYC-DT,6,0.48,322.15,bookstore_customers
767,19-11-2020,YYC-DT,12,0.2,100.26,bookstore_customers
768,24-10-2021,YYC-SE,13,0.14,90.91,bookstore_customers
769,23-08-2022,YYC-DT,8,0.09,196.75,bookstore_customers
770,09-05-2023,YYC-DT,4,0.45,53.02,bookstore_customers
771,22-10-2024,YYC-NW,7,0.12,387.29,bookstore_customers
772,16-10-2019,YYC-DT,11,0.1,111.1,bookstore_customers
773,11-06-2022,YYC-NW,2,0.24,100.86,bookstore_customers
774,20-07-2020,YYC-SE,12,0.08,17.47,bookstore_customers
775,21-11-2020,YYC-DT,5,0.37,58.43,bookstore_customers
776,20-06-2022,YYC-NW,0,0.37,91.78,bookstore_customers
777,27-09-2019,YYC-DT,7,0.2,62.36,bookstore_customers
778,05-09-2023,YYC-DT,8,0.19,149.92,bookstore_customers
779,03-06-2020,YYC-NW,7,0.18,31.48,bookstore_customers
780,23-05-2022,YYC-NW,2,0.23,190.87,bookstore_customers
781,19-07-2019,YYC-DT,3,0.19,197.1,bookstore_customers
782,19-02-2022,YYC-DT,4,0.35,222.29,bookstore_customers
783,28-03-2020,YYC-DT,0,0.26,62.19,bookstore_customers
784,10-02-2021,YYC-DT,6,0.38,228.88,bookstore_customers
785,09-05-2022,YYC-DT,9,0.39,266.08,bookstore_customers
786,29-01-2024,YYC-NW,9,0.4,193.49,bookstore_customers
787,30-11-2019,YYC-DT,8,0.13,80.28,bookstore_customers
788,20-07-2021,YYC-SE,7,0.46,77.15,bookstore_customers
789,27-12-2020,YYC-DT,6,0.11,98.8,bookstore_customers
790,25-08-2023,YYC-SE,0,0.25,179.73,bookstore_customers
791,24-03-2023,YYC-NW,12,0.23,144.03,bookstore_customers
792,29-07-2021,YYC-SE,24,0.25,105.13,bookstore_customers
793,18-10-2021,YYC-SE,2,0.45,251.07,bookstore_customers
794,17-02-2023,YYC-DT,9,0.32,11.55,bookstore_customers
795,01-09-2024,YYC-SE,13,0.16,134.59,bookstore_customers
796,24-01-2022,YYC-DT,2,0.17,164.51,bookstore_customers
797,29-10-2021,YYC-DT,4,0.2,117.79,bookstore_customers
798,09-01-2019,YYC-SE,4,0.19,216.86,bookstore_customers
799,14-06-2021,YYC-DT,9,0.49,38.12,bookstore_customers
800,29-01-2021,YYC-SE,4,0.18,152.12,bookstore_customers
801,29-06-2019,YYC-NW,13,0.52,139.73,bookstore_customers
802,23-12-2020,YYC-NW,9,0.29,265.42,bookstore_customers
803,25-10-2022,YYC-SE,17,0.31,157.6,bookstore_customers
804,09-02-2020,YYC-DT,15,0.37,137.04,bookstore_customers
805,06-02-2023,YYC-DT,3,0.35,155.33,bookstore_customers
806,27-07-2019,YYC-NW,14,0.27,214.1,bookstore_customers
807,06-10-2024,YYC-SE,9,0.57,350.91,bookstore_customers
808,25-06-2023,YYC-DT,11,0.31,599.96,bookstore_customers
