customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating
7400,22-09-2019,YYC-SE,2,4.26,25.27,22-09-2019,12-03-2022,calgary se,No,9,297.38,30.86,0,N,None,3.6
3980,29-10-2021,YYC DT,17,1.95,61.05,29-10-2021,19-03-2023,calgary downtown,0,42,2557.27,61.81,17,TRUE,Damaged Book ,2.9
1703,28-11-2023,YYC-NW,,4.5,177.5,28-11-2023,25-12-2024,Calgary NW  ,Yes,6,434.43,87.98,6,Yes,,4.2
5531,14-10-2019,yyc-se,11,0.21,183.65,14-10-2019,23-10-2023,CALGARY SE,N,47,4061.33,85.89,7,0,None,4.2
8734,12-01-2019,YYC-NW,11,2.86,124.39,12-01-2019,07-08-2024,Calg NW,N,69,1834.91,26.78,8,Yes,WebsiteIssue,3
3674,20-01-2019,YYC SE,13,3.96,231.92,20-01-2019,08-01-2022,Calgary SE,N,62,1791.13,29.05,8,TRUE,Damaged Book ,0
559,19-07-2023,YYC-DT ,,0,211.87,19-07-2023,03-12-2023,calgary downtown,FALSE,13,683.68,55.45,9,Yes,BillingError,3.1
2518,04-11-2024,YYC-DT ,6,4.62,345.93,04-11-2024,05-08-2024,Calgary Downtown  ,1,0,1.3,2.35,3,FALSE,none,4.2
3660,15-08-2024,YYC NW,16,,146.16,15-08-2024,02-12-2024,Calgary NW  ,FALSE,6,461.92,75.77,19,TRUE,DamagedBook,3.2
9897,12-11-2021,yyc-dt,7,0.32,102.53,12-11-2021,24-07-2023,Calg Downtown,No,,1626.22,89.66,2,FALSE,None,
6526,26-01-2020,YYC SE,11,0,271.97,26-01-2020,17-09-2022,Calgary Se,Y,47,3547.66,,13,FALSE,None,4.4
11420,17-06-2022,YYC-DT,10,0,202.02,17-06-2022,30-08-2024,Calgary Downtown  ,No,22,1013.19,46.91,10,No,None,4.4
272,08-03-2024,YYC-DT,,0.95,124.21,08-03-2024,27-12-2024,CALGARY DOWNTOWN,TRUE,10,,31.86,12,1,,4
5674,24-12-2023,YYC-DT,5,0.21,76.35,24-12-2023,28-05-2024,CALGARY DOWNTOWN,1,2,76.07,24.34,2,TRUE,None,4
6014,21-02-2023,YYC-dt,8,0,130.75,21-02-2023,24-10-2024,Calgary Downtown,Yes,,535.62,35.4,6,TRUE,Billing Error ,3.7
9640,11-04-2022,YYC NW,4,,22.1,11-04-2022,03-05-2024,Calgary NW  ,TRUE,10,312.23,34.76,4,0,None ,4.8
946,09-07-2023,yyc-se,5,0,188.86,09-07-2023,31-03-2024,Calgary Se,Y,4,152.08,37.46,4,FALSE,None,4.2
8731,05-01-2020,YYC-NW,6,0.95,17.49,05-01-2020,12-12-2023,Calgary NW,Y,,829.7,31.77,8,0,None,5.2
6824,14-03-2020,ONLINE,13,0,96.62,14-03-2020,10-01-2024,online,FALSE,46,,33.97,11,FALSE,None,3.9
8749,20-01-2024,ONLINE,0,0,179.09,20-01-2024,07-10-2024,online,FALSE,1,56.34,57.76,0,0,None,4.2
2206,05-10-2020,YYC-SE,15,1.96,28.72,05-10-2020,08-04-2024,calgary se,Y,60,5388.97,91.87,19,0,None ,6.4
1759,,YYC-NW,3,0,201.36,13-07-2023,29-12-2023,CALGARY NW,FALSE,,251.34,63.03,2,N,None,4.2
3316,07-01-2019,online,12,0,161.73,07-01-2019,23-04-2019,Online,0,45,4293.06,88.88,13,Yes,RudeStaff,4.1
10677,18-10-2021,YYC-NW,3,0,152.26,18-10-2021,02-07-2023,Calg NW,FALSE,9,260.22,27.33,3,TRUE,None,2.5
10423,26-04-2022,YYC-NW ,6,0,77.12,26-04-2022,24-11-2022,calgary nw,FALSE,14,826.19,57.88,6,,None,3.8
1382,24-03-2019,YYC NW,11,1.48,121.4,24-03-2019,24-05-2023,CALGARY NW,No,55,3087.71,53.39,10,0,NONE,3.4
6138,29-06-2019,YYC-DT,8,0,122.95,29-06-2019,10-06-2020,CALGARY DOWNTOWN,N,42,3693,83.92,9,1,Billing Error,3.3
4161,20-07-2023,YYC-SE,,1.34,67.08,20-07-2023,21-01-2024,Calgary Se,0,7,235.48,28.85,3,FALSE,,
7717,22-02-2019,YYC-nw,19,0.68,217.89,22-02-2019,27-07-2022,Calgary NW,0,111,5431.94,49,11,FALSE,None ,4.2
5611,10-06-2020,YYC-DT,6,2.51,136.78,10-06-2020,,Calgary Downtown,,27,1417.71,55.25,,N,None,4.1
10565,27-11-2024,online,4,,68.45,27-11-2024,,Online  ,No,1,73.09,73.16,4,N,,3.7
9960,24-04-2024,ONLINE,20,0.22,62.06,24-04-2024,09-10-2024,Online,FALSE,11,977.39,81.31,22,No,None,4
9196,27-08-2021,YYC-DT,17,0.94,171.88,,,Calgary Downtown  ,N,57,2599.62,45.62,17,FALSE,none,4.1
453,17-12-2023,YYC-NW,9,1.2,137.04,17-12-2023,28-04-2024,CALGARY NW,1,8,,56.7,5,0,None,4.7
9187,09-02-2021,YYC DT,20,2.94,98.38,09-02-2021,05-12-2022,Calgary Downtown,No,60,4889.36,84.48,12,,None ,
2694,16-03-2021,YYC-DT ,7,0,229.07,16-03-2021,26-12-2022,Calgary Downtown,FALSE,27,1957.51,69.81,4,No,None ,4.7
9928,28-06-2020,YYC NW,10,2.3,48.28,28-06-2020,17-04-2022,Calgary NW,FALSE,47,1727.72,35.47,8,FALSE,none,3.5
5930,07-05-2021,YYC DT,5,0.12,68.62,07-05-2021,,CALGARY DOWNTOWN,FALSE,10,443.71,45.22,2,0,None,4.5
11781,09-05-2019,YYC-NW,2,0,280.04,,30-10-2021,Calgary Nw,N,12,327.65,33.33,,N,,4.1
11077,07-03-2022,YYC-NW,19,0,135.27,,27-07-2024,CALGARY NW,0,41,1960.2,53.02,12,FALSE,none,4.4
7397,11-08-2021,YYC-SE,17,2.53,196.43,11-08-2021,03-10-2023,Calgary Se,,51,1895.89,34.1,9,FALSE,None,3.4
647,04-05-2020,YYC SE,12,0.19,101.62,04-05-2020,11-08-2024,Calgary SE  ,FALSE,54,3136.61,,12,N,,4.4
4672,11-09-2020,ONLINE,9,0,134.73,11-09-2020,18-11-2022,Online,,29,2456.99,90.55,6,0,None,3.9
3834,13-12-2023,YYC NW,4,0,431.14,13-12-2023,23-12-2024,calgary nw,,4,220.01,105.05,3,FALSE,None,
5135,09-07-2024,YYC-SE,4,0.7,229.35,09-07-2024,28-10-2024,calgary se,No,2,36.56,,2,No,None ,4.1
4369,12-07-2023,YYC-SE ,3,2,178.63,12-07-2023,29-05-2024,Calgary SE  ,,3,219.18,73.81,2,FALSE,none,4.1
4213,28-05-2023,YYC-DT,20,,194.99,28-05-2023,12-04-2024,Calgary Downtown  ,FALSE,31,2540.92,80.84,,0,None,4.4
9193,10-02-2022,YYC-SE,6,3.18,152.4,10-02-2022,12-05-2024,Calg SE,,15,626.75,,5,No,NONE,3.6
1618,26-07-2019,YYC DT,3,0.75,22.66,26-07-2019,21-05-2021,Calg Downtown,FALSE,9,442.18,51.97,0,FALSE,NONE,4.2
5081,15-06-2024,yyc-se,,0,62.37,15-06-2024,30-11-2024,Calgary Se,FALSE,7,217.22,30.91,,FALSE,None,3.6
3559,21-02-2024,YYC DT,18,0,57.32,21-02-2024,01-10-2024,Calgary Downtown,No,11,324.73,30.04,10,1,Late Delivery,3.3
1539,05-07-2023,YYC-NW,3,0,206.58,05-07-2023,02-04-2024,Calgary Nw,FALSE,5,197.07,51.98,3,FALSE,none,
5984,14-03-2023,YYC-SE,7,0,20.66,14-03-2023,19-12-2024,Calgary SE,FALSE,11,1015.23,87.76,6,,,3.9
9421,,YYC-SE,5,0,149.13,20-02-2023,18-03-2024,calgary se,No,10,467.45,52.03,4,N,None,3.4
9790,21-05-2020,YYC-SE,4,2.79,71.23,21-05-2020,28-07-2024,Calg SE,N,14,1245.39,91.69,3,TRUE,rude staff,3.5
6328,29-03-2020,YYC-NW,15,0,200.86,29-03-2020,05-07-2023,calgary nw,No,78,6143.98,83.51,9,TRUE,None,3.4
5938,19-09-2023,YYC-NW,10,2.9,237.84,19-09-2023,13-08-2024,CALGARY NW,FALSE,12,454.09,40.79,6,Y,,2.8
9572,26-02-2019,YYC SE,16,2.01,56.43,26-02-2019,02-11-2021,calgary se,FALSE,108,4676.82,45.11,12,0,,4.2
8778,19-05-2020,YYC-DT,12,0,78.61,19-05-2020,30-03-2024,Calg Downtown,,52,2780.95,53.75,12,,None,3.7
5261,18-09-2020,YYC-NW,1,1.18,141.83,18-09-2020,30-07-2021,Calgary Nw,No,9,321.31,34.03,3,FALSE,none,3.9
7047,02-02-2022,YYC-DT,6,,50.14,02-02-2022,08-06-2022,Calg Downtown,N,19,1504.67,80.04,8,N,,4.1
5161,22-11-2023,yyc-se,15,0.89,131.08,22-11-2023,20-04-2024,Calgary SE,No,13,1284.34,86.13,7,0,,4.8
10773,07-09-2019,YYC-SE,5,3.31,113.08,07-09-2019,08-06-2020,Calgary Se,0,19,801.56,39.08,3,Yes,Billing Error,2.9
5879,29-11-2023,YYC-NW,15,,130.4,29-11-2023,21-10-2024,Calg NW,FALSE,,883.03,53.4,8,FALSE,None ,3.9
9702,30-09-2024,ONLINE,,1.28,24.46,30-09-2024,27-07-2024,Online,FALSE,4,345.17,87.13,13,FALSE,none,4
3328,13-07-2022,YYC-DT,,0.31,132.28,13-07-2022,30-04-2023,Calgary Downtown,,3,219.44,56.03,1,0,,3.9
6179,18-11-2019,YYC-SE,5,0.56,147.83,18-11-2019,02-09-2021,Calgary Se,No,29,1233.92,40.41,8,0,,3
6807,,YYC-DT,12,0.87,61.15,04-09-2021,12-10-2024,Calgary Downtown  ,No,32,2623.8,80.47,,0,None ,3.7
9489,02-06-2020,YYC-SE,12,2.52,206.69,,09-04-2023,calgary se,No,,3520.3,71.2,,0,None,4
4394,18-11-2020,YYC-NW,10,0,137.62,18-11-2020,02-06-2022,Calgary Nw,N,28,1191.22,41.53,7,1,,2.9
4330,08-10-2020,YYC-DT,17,0,232.93,08-10-2020,23-07-2023,Calg Downtown,N,73,5849.32,74.49,20,0,None,4.2
4640,17-11-2022,YYC-SE,9,0,40.91,17-11-2022,27-06-2024,CALGARY SE,Y,,1353.1,73.14,5,FALSE,None,3.8
10892,12-09-2023,YYC-DT,21,0,109.72,12-09-2023,18-05-2024,CALGARY DOWNTOWN,No,24,1588.73,60.52,18,FALSE,None,4.7
11588,29-08-2021,YYC-NW ,11,0,204.95,29-08-2021,02-04-2023,calgary nw,0,30,1917.14,65.08,6,N,,4.2
3513,14-04-2023,YYC-DT,9,0.68,23.89,14-04-2023,22-05-2024,Calgary Downtown,TRUE,15,876.27,59.38,7,FALSE,none,
5558,20-01-2021,YYC-NW,10,2.75,273.66,20-01-2021,28-05-2022,Calgary Nw,FALSE,34,2667.31,76.96,10,0,None,4.5
8795,26-12-2019,YYC-dt,4,0.18,84.45,26-12-2019,17-08-2022,calgary downtown,No,20,1523.89,78.16,5,0,none,4.4
3187,02-01-2023,YYC NW,9,0,80.87,02-01-2023,28-02-2024,CALGARY NW,1,16,1064.43,70.66,11,N,NONE,4.3
3314,11-01-2020,YYC-NW ,5,0,155.05,11-01-2020,02-06-2022,CALGARY NW,Y,26,2039.86,79.67,3,0,,5.1
6188,,YYC SE,7,,94.35,20-04-2019,11-07-2024,CALGARY SE,,24,873.72,37.73,,FALSE,,4.1
2501,30-11-2023,YYC-DT,7,0,117.94,,10-12-2024,Calg Downtown,N,,567.28,90.67,4,FALSE,None,4.6
2353,11-06-2019,YYC-NW,,0,214.51,,02-09-2023,Calgary NW  ,0,17,,36.29,6,FALSE,none,3.3
9889,07-04-2021,yyc-dt,19,0,200.54,07-04-2021,05-02-2023,Calgary Downtown,No,56,3470.8,58.22,15,TRUE,Late Delivery,3.4
3533,13-06-2024,YYC-NW,8,1.18,24.15,13-06-2024,09-12-2024,Calgary Nw,1,7,282.91,,6,0,None,4.3
5328,11-07-2020,YYC-NW,15,0,67.32,11-07-2020,,Calgary NW  ,0,55,2783.06,51.01,16,0,None ,4.2
4189,22-03-2019,YYC NW,3,0,37.59,22-03-2019,27-10-2023,Calgary NW,FALSE,11,632.75,59.62,2,TRUE,Late Delivery,3.4
10054,30-07-2024,YYC-DT,14,0,107.88,30-07-2024,30-11-2024,Calgary Downtown  ,1,4,191.87,38.06,10,FALSE,none,4.8
7739,,YYC-NW,16,3.27,60.2,10-11-2024,06-01-2024,Calgary Nw,No,3,213.04,54.56,13,TRUE,LATE DELIVERY,3.4
1365,01-01-2023,YYC-DT,17,0,113.66,01-01-2023,02-04-2024,Calgary Downtown  ,TRUE,32,1802.81,57.47,9,Yes,RUDE STAFF,3
389,23-07-2024,YYC-DT,7,1.92,53.39,23-07-2024,06-11-2024,Calgary Downtown,No,3,142.65,45.12,7,TRUE,RudeStaff,2.9
1420,26-07-2020,YYC-DT,3,0,121.49,26-07-2020,13-01-2022,Calgary Downtown,FALSE,12,406.1,33.54,2,TRUE,,3.4
11657,14-05-2021,YYC NW,11,1.93,92.28,14-05-2021,29-09-2021,Calg NW,N,31,2622.22,88,9,N,None,3.6
7222,24-04-2022,ONLINE,11,0.07,44.63,24-04-2022,25-12-2023,Online  ,FALSE,26,1383.74,56.65,8,0,None ,
7765,24-06-2020,YYC-SE,,3.9,107.91,24-06-2020,01-01-2023,CALGARY SE,FALSE,62,5498.59,84.51,9,0,,3.3
11035,11-06-2020,YYC-DT,6,0,119.9,11-06-2020,13-04-2023,Calg Downtown,FALSE,24,719.62,37.99,7,No,None,4.4
8508,19-09-2019,yyc-nw,5,1.99,245.46,19-09-2019,,Calg NW,0,21,1088.09,24.4,6,FALSE,,4
7753,30-11-2019,YYC-NW,17,0.6,60.27,30-11-2019,21-03-2022,Calgary NW  ,FALSE,84,7030.17,86.74,,No,,
11733,27-03-2023,YYC-SE,6,0,77.72,27-03-2023,11-07-2023,CALGARY SE,FALSE,11,281.03,29.86,7,No,None,3.7
4539,04-04-2019,YYC DT,4,0.98,120.04,04-04-2019,24-10-2019,Calgary Downtown,Yes,27,1781.49,64.48,6,1,billing error,
6808,14-02-2020,YYC-DT,2,,195.4,14-02-2020,02-04-2021,Calgary Downtown,No,7,357.59,44.38,2,TRUE,DamagedBook,
9885,28-01-2022,YYC NW,12,0,260.72,28-01-2022,11-06-2024,Calgary NW,No,24,1778.62,69.48,12,FALSE,,3.8
6031,14-08-2023,YYC-SE,18,,294.39,14-08-2023,23-06-2024,calgary se,N,19,1278.16,61.95,12,N,None,3.7
432,23-05-2024,YYC-NW ,8,1.9,86.22,23-05-2024,02-11-2024,calgary nw,N,,259.74,89.03,7,N,None,3.5
4818,17-05-2021,YYC-NW,10,0.26,87.39,17-05-2021,15-12-2024,CALGARY NW,N,30,,61,12,N,None ,4
8025,14-07-2024,YYC-DT,18,0,44.23,14-07-2024,30-11-2024,Calgary Downtown,N,7,251.91,43.4,15,N,,4
5597,24-03-2023,YYC NW,7,2.37,42.86,24-03-2023,10-12-2023,Calgary NW,No,14,667.55,,,No,,0.3
6114,08-05-2019,YYC-DT,15,2.71,31.89,08-05-2019,,CALGARY DOWNTOWN,0,84,2754.26,37.56,15,Yes,DAMAGED BOOK,3.5
9674,27-10-2019,YYC-DT,8,0,130.74,27-10-2019,20-03-2023,Calgary Downtown  ,Yes,40,3136.68,74.56,8,No,NONE,4.2
5864,21-03-2019,yyc-se,7,0.05,186.54,,31-12-2023,Calg SE,0,40,1116.3,28.42,5,Yes,website issue,3
6536,21-06-2019,ONLINE,11,,186.38,,09-02-2020,ONLINE,N,56,4328.07,77.05,6,No,,3.8
11705,18-12-2019,ONLINE,9,0.66,193.78,18-12-2019,25-11-2020,Online,N,36,2377.71,65.75,5,Y,Billing Error,2.6
4078,,YYC-DT ,12,0,40.35,05-06-2019,,CALGARY DOWNTOWN,No,70,5827.67,82.25,12,N,,3.6
1614,13-03-2023,YYC NW,2,0.81,112.95,13-03-2023,13-09-2023,CALGARY NW,No,2,176.27,56.73,3,1,damaged book,3.6
10487,14-11-2022,YYC DT,19,3.38,25.5,14-11-2022,15-12-2024,Calg Downtown,0,40,2234.04,56.57,10,0,None,3.1
2870,16-02-2022,ONLINE,12,1.89,43.21,16-02-2022,09-09-2023,ONLINE,No,26,,38.56,10,0,None ,4
7665,01-09-2020,YYC-SE,9,0,66.72,01-09-2020,14-08-2023,Calgary Se,FALSE,42,3370.83,82.04,4,FALSE,None,3.7
4154,16-03-2021,YYC-SE,10,,245.03,16-03-2021,24-04-2023,CALGARY SE,No,,,45.05,7,,,5
1271,02-05-2024,YYC-DT ,3,0,260.32,02-05-2024,04-09-2024,calgary downtown,FALSE,1,39.05,38.67,3,FALSE,NONE,1.6
6680,11-06-2019,YYC-nw,,0,36.54,11-06-2019,19-08-2022,Calg NW,FALSE,72,2127.31,30.88,,Y,LATE DELIVERY,3.8
7267,15-04-2022,YYC-DT,9,2.83,124.19,15-04-2022,20-05-2024,Calgary Downtown,No,24,1979.29,76.92,5,No,None,3.2
523,08-11-2021,YYC DT,17,0,92.56,08-11-2021,02-06-2022,CALGARY DOWNTOWN,N,57,2305.81,40.32,17,No,None,
7703,16-11-2019,YYC-DT,5,0,125.08,16-11-2019,15-11-2024,CALGARY DOWNTOWN,Y,30,776.49,30.15,,FALSE,None,4.3
10975,23-03-2023,YYC-dt,16,2.97,315.06,23-03-2023,06-10-2023,Calgary Downtown  ,TRUE,28,2193.34,82.14,10,FALSE,None,4.8
755,06-10-2020,yyc-nw,9,0.71,143.07,06-10-2020,11-11-2024,Calg NW,0,28,,25.14,7,FALSE,,3.7
11749,27-10-2022,YYC-DT,5,0.03,93.35,27-10-2022,11-08-2024,Calgary Downtown,Y,,196.78,34.5,,1,LateDelivery,4.7
8736,,online,16,0,337.8,15-12-2019,06-10-2021,ONLINE,,,5748.88,,10,FALSE,NONE,4.9
9930,28-10-2022,YYC-NW ,19,0,68.07,,31-01-2023,Calgary NW  ,FALSE,43,2144.84,52.69,10,1,rude staff,3.1
7141,19-09-2024,YYC-DT,18,0,201.58,19-09-2024,05-11-2024,Calg Downtown,0,3,222.11,78.6,11,FALSE,,3.5
11151,20-06-2024,YYC SE,19,0,100.36,20-06-2024,21-10-2024,Calgary SE,TRUE,10,587.75,56.96,10,N,none,4
7553,24-06-2024,YYC-NW,10,0,123.95,,06-11-2024,calgary nw,No,4,294.46,71.67,10,N,None,4.2
2757,27-09-2022,YYC-DT,15,1.33,64.8,27-09-2022,08-10-2024,Calg Downtown,TRUE,,1407.67,,17,N,None ,4.3
10561,20-11-2022,yyc-se,4,2.3,214.69,20-11-2022,28-11-2023,CALGARY SE,No,9,383.44,,2,N,None ,4
1697,04-04-2019,YYC-DT,18,4.06,131.91,04-04-2019,15-08-2021,CALGARY DOWNTOWN,FALSE,85,3545.28,38.08,15,0,None,3.9
4703,14-01-2019,YYC SE,4,0,68.05,14-01-2019,23-08-2021,Calg SE,TRUE,13,970.3,79.54,2,No,None ,4.3
11200,01-11-2024,YYC-DT ,19,0.05,223.83,01-11-2024,06-03-2024,calgary downtown,Yes,4,283.08,70.65,17,No,,4.5
6834,20-08-2021,yyc-se,4,,271.4,20-08-2021,31-03-2022,Calgary SE,,18,574.26,34.73,2,0,None,3.7
3275,07-06-2021,YYC-DT ,13,0,194.12,07-06-2021,,Calg Downtown,Yes,40,1564.77,40.22,8,FALSE,None,5
2624,31-03-2021,YYC NW,6,0.38,111.03,31-03-2021,19-05-2023,Calgary NW  ,No,14,404,29.79,4,FALSE,NONE,4.3
4583,19-03-2022,YYC-NW,19,,347.31,19-03-2022,16-11-2022,Calg NW,,51,3742.74,74.36,11,Y,billing error,
7466,09-09-2024,YYC DT,,,108.25,09-09-2024,28-12-2024,calgary downtown,No,5,143.56,,10,,None,4
7818,19-02-2019,yyc-se,12,0.96,118.31,19-02-2019,24-09-2022,Calgary SE  ,No,65,6254.78,92.51,7,No,None,4.8
8196,14-12-2023,YYC-se,18,0.25,234.24,14-12-2023,21-07-2024,CALGARY SE,N,15,,36.01,13,TRUE,rude staff,3.3
8024,03-08-2021,YYC-SE,9,1.04,423.95,03-08-2021,17-03-2024,Calgary SE,No,25,1003.71,,10,FALSE,None,4.5
4204,19-09-2020,YYC-se,15,0,281.67,19-09-2020,,Calgary SE,0,65,4488.97,67.94,10,0,,4.8
6085,,YYC NW,18,0,270.4,31-01-2021,20-09-2021,Calgary NW,0,64,4648.64,72.99,17,Yes,None,3.3
4787,26-01-2024,YYC DT,3,1.35,69.57,26-01-2024,07-08-2024,CALGARY DOWNTOWN,No,1,186.33,,3,Y,,3.4
8578,27-01-2023,YYC-SE,2,2.65,93.76,27-01-2023,04-10-2023,Calgary SE  ,N,5,,85.2,4,0,NONE,3.7
11651,20-03-2023,YYC-NW,16,2.22,65.07,20-03-2023,07-05-2024,calgary nw,0,26,,85.88,21,0,None,
11027,20-11-2024,YYC SE,,2.04,151.94,,16-07-2024,Calgary Se,0,6,370.62,,19,FALSE,None,0.9
885,29-11-2020,YYC-DT,2,3.54,60.01,29-11-2020,26-02-2024,Calgary Downtown,No,,428.66,73.66,1,N,NONE,4.3
2484,27-02-2023,YYC NW,18,0.31,123.05,27-02-2023,19-03-2024,Calgary NW,TRUE,22,,26.96,13,0,None,4.9
5148,25-08-2022,YYC-NW,12,0,232.31,25-08-2022,27-04-2023,Calgary NW,No,21,1975.81,87.7,9,No,NONE,4.9
2485,03-04-2024,yyc-nw,14,2.21,75.38,03-04-2024,18-12-2024,Calgary Nw,No,8,594.99,72.57,8,TRUE,,3.6
4251,19-12-2023,yyc-se,14,0.56,49.15,19-12-2023,17-07-2024,calgary se,TRUE,13,1048.94,86.41,10,No,None,4.8
5540,,YYC-DT,,1.15,32.66,04-09-2022,25-08-2023,Calgary Downtown,N,26,1986.27,131.83,5,0,None ,3.1
11450,27-08-2023,YYC-NW,18,2.67,78.1,,12-01-2024,CALGARY NW,0,21,1829.45,57.03,18,Yes,WEBSITE ISSUE,3.1
7170,,ONLINE,7,0,167.68,21-10-2023,27-02-2024,Online,,5,279.46,58.11,,0,None,
540,22-04-2020,YYC-DT,2,0.97,245.33,22-04-2020,10-02-2024,CALGARY DOWNTOWN,FALSE,,,77.28,3,TRUE,rude staff,3.4
11042,28-09-2023,ONLINE,19,0,167.5,28-09-2023,03-06-2024,Online,0,24,1714.85,68.22,22,1,,3.3
3665,29-03-2022,ONLINE,5,2.94,144.19,29-03-2022,16-12-2023,ONLINE,FALSE,10,347.12,36.05,4,FALSE,NONE,4.5
3027,18-08-2024,YYC-NW,10,4.2,143.93,18-08-2024,04-12-2024,Calg NW,Yes,3,90.67,,9,FALSE,None,4
9427,26-09-2022,online,2,2.61,310.27,26-09-2022,10-02-2024,Online,,4,177.67,42.64,1,No,NONE,3.4
3707,11-01-2022,YYC-NW,15,1.61,146.55,11-01-2022,06-11-2024,Calgary Nw,FALSE,46,2754.48,58.6,13,TRUE,BILLING ERROR,3.5
6550,21-08-2020,YYC-SE,19,2.1,262.67,21-08-2020,13-08-2021,CALGARY SE,0,57,2998.61,53.48,15,,,3.8
5042,12-05-2022,yyc-dt,,0.85,260.19,12-05-2022,06-09-2024,Calgary Downtown  ,FALSE,27,2323.5,86.23,12,N,NONE,3.8
271,,YYC-dt,19,2.28,92.57,28-05-2023,10-07-2024,Calg Downtown,0,31,2839.03,92,23,0,None,4.2
5975,24-11-2023,YYC-NW,5,1.13,170.89,24-11-2023,28-08-2024,Calg NW,1,3,149.17,35.99,2,0,None,5
11082,27-03-2022,YYC-SE,12,1.54,133.8,27-03-2022,04-04-2023,Calg SE,Yes,29,1560.93,53.99,15,N,None,2.6
11195,,YYC NW,,1.29,114.75,24-09-2020,24-07-2024,Calgary NW,TRUE,45,3731.55,79.72,15,,none,4
1823,19-11-2024,YYC-NW ,13,3.32,104.17,19-11-2024,06-11-2024,Calgary Nw,Y,4,108.48,33.54,11,,None,4.1
7566,17-07-2024,YYC-DT,9,0.99,53.13,17-07-2024,02-12-2024,calgary downtown,FALSE,3,173.82,86.4,9,0,,4.7
4481,18-08-2021,yyc-se,6,0.31,88.29,18-08-2021,29-11-2021,Calg SE,0,16,1706.6,97.37,6,FALSE,,3.9
10075,20-08-2023,YYC-dt,6,0,198.91,20-08-2023,12-10-2024,CALGARY DOWNTOWN,N,9,276.05,35.24,4,N,None,4
11346,10-04-2021,YYC-DT,11,1.3,231.01,,24-12-2024,CALGARY DOWNTOWN,1,,1246.87,37.75,11,FALSE,none,3.7
271,,YYC-dt,19,2.28,92.57,28-05-2023,10-07-2024,Calg Downtown,0,31,2839.03,92,23,0,None,4.2
5809,09-10-2019,YYC SE,9,0,216.1,09-10-2019,,calgary se,1,46,4188.48,87.79,7,FALSE,None,
5966,10-12-2023,ONLINE,15,1.27,146.65,10-12-2023,09-09-2024,Online  ,N,14,553.21,40.49,16,FALSE,none,4.1
11616,29-05-2023,ONLINE,9,0,194.69,29-05-2023,25-12-2023,Online,N,11,520.71,41.77,8,TRUE,Billing Error ,3.3
76,04-02-2024,YYC-nw,13,,110.03,04-02-2024,13-12-2024,calgary nw,,10,586.61,55.69,9,0,None,4.1
4677,02-10-2023,YYC-DT,9,0,238.27,02-10-2023,05-01-2024,Calgary Downtown  ,0,9,824.12,88.32,,,None ,4.1
4897,08-05-2020,YYC-SE ,11,,38.17,08-05-2020,19-05-2023,Calgary SE,FALSE,52,3425.92,66.39,,0,,4
2150,26-01-2024,YYC-NW,14,0,284.89,26-01-2024,04-09-2024,calgary nw,FALSE,13,869.08,67.43,15,FALSE,None,
9002,11-06-2022,YYC-DT,11,0,126.79,11-06-2022,28-03-2024,calgary downtown,FALSE,19,905.1,44.03,6,0,,3.6
6996,28-04-2023,YYC-DT,18,0,164.81,28-04-2023,16-11-2023,CALGARY DOWNTOWN,Yes,33,2125.29,68.7,12,TRUE,,4.1
4403,20-09-2020,YYC-se,3,4.37,92.89,20-09-2020,08-07-2022,calgary se,,10,544.98,51.21,4,No,,4.4
1845,31-07-2022,yyc-se,3,1.09,179.85,31-07-2022,22-05-2024,CALGARY SE,,13,1016.71,83.94,6,0,None ,4.1
6530,22-12-2021,YYC-dt,4,0,202.4,22-12-2021,18-06-2023,CALGARY DOWNTOWN,FALSE,7,,56.57,3,1,,3.5
8546,19-10-2024,yyc-nw,11,0,240.92,19-10-2024,18-08-2024,Calg NW,No,,184.4,94.04,7,N,None,
6450,18-02-2021,YYC-SE,4,0,285.47,,13-01-2022,Calgary SE,FALSE,6,626.12,90.5,3,N,None,3.8
8350,12-09-2024,YYC-DT,15,1.71,43.26,12-09-2024,30-12-2024,calgary downtown,No,2,281.94,91.59,13,FALSE,None,3.6
2471,25-11-2020,YYC-SE,2,,260.45,25-11-2020,24-11-2022,calgary se,Y,8,,94.27,2,No,,4.3
9376,01-10-2020,YYC-SE,8,0.05,232.23,01-10-2020,21-04-2023,Calgary Se,No,,1196.32,39.71,4,N,None ,4.1
7038,28-01-2022,YYC-SE,13,0.14,163.91,28-01-2022,06-04-2024,Calg SE,N,28,1256.68,44.36,11,Y,BILLING ERROR,
9420,,online,9,2.4,128.92,14-08-2022,25-05-2024,Online,0,16,606.5,,7,FALSE,None,3.4
6447,18-04-2023,ONLINE,9,0,243.31,18-04-2023,26-10-2023,online,0,12,879.66,71.4,9,FALSE,None,3.8
905,01-12-2021,online,6,0.7,100.01,01-12-2021,10-04-2024,Online,0,,623.85,29.91,7,No,none,3.6
2811,30-01-2022,YYC NW,17,0.24,40.45,30-01-2022,26-09-2022,Calgary Nw,FALSE,44,2522.19,58.97,16,,None ,3.7
10989,19-12-2023,YYC-DT ,11,0,143.9,19-12-2023,20-12-2024,calgary downtown,FALSE,8,266.8,31.73,9,TRUE,rude staff,3.8
